BIN	GENEID	HALFLIFE
1	ENSG00000062524	0.770829941608975
9	ENSG00000062582	0.948709725123114
2	ENSG00000062598	-0.429622003108274
10	ENSG00000062650	-1.07060690223863
4	ENSG00000062716	0.406897511345646
7	ENSG00000062725	-0.795145860120229
10	ENSG00000062822	1.39376760175538
6	ENSG00000063046	0.357864499891038
6	ENSG00000063127	-0.29652926955138
5	ENSG00000063169	-1.36842222781222
4	ENSG00000063176	-0.211717846375728
4	ENSG00000063180	1.55585163324255
5	ENSG00000063241	0.844656803452948
9	ENSG00000063244	1.35383385065585
6	ENSG00000063245	1.60921709056066
4	ENSG00000063322	0.171278877113462
